row_index,Company,TypeName,Inches,Screen_name,Screen_Pixcel,cpu_brand,cpu_name,cpu_speedGHz,Ram,Memory,Gpu_brand,Gpu_name,OpSys,Weight,Price
846,Dell,Notebook,15.6,"Full HD ",1920x1080,Intel," Core i7 7500U ",2.70,4,"256GB SSD",AMD," Radeon R5 M420",Windows,2.18,39374
847,HP,"2 in 1 Convertible",11.6,"Touchscreen ",1366x768,Intel," Celeron Dual Core N3350 ",1.10,4,"32GB Flash Storage",Intel," HD Graphics 500",Other,1.4,32767
848,Asus,Ultrabook,13.3,"IPS Panel Full HD ",1920x1080,Intel," Core i5 6200U ",2.30,8,"512GB SSD",Nvidia," GeForce 940M",Windows,1.45,54665
849,HP,"2 in 1 Convertible",13.3,"Full HD / Touchscreen ",1920x1080,Intel," Core i5 7200U ",2.50,8,"256GB SSD",Intel," HD Graphics 620",Windows,1.28,121319
850,HP,Ultrabook,14.0,"Full HD ",1920x1080,Intel," Core i7 6500U ",2.50,8,"512GB SSD",Intel," HD Graphics 520",Windows,1.54,78215
851,HP,Notebook,15.6,N/A,1366x768,Intel," Celeron Dual Core N3060 ",1.60,4,"128GB SSD",Intel," HD Graphics 400",N/A,1.86,15931
852,Asus,Gaming,15.6,"Full HD ",1920x1080,Intel," Core i7 7700HQ ",2.80,16,"128GB SSD +  1TB HDD",Nvidia," GeForce GTX 1060",Windows,2.1,101179
853,Dell,Notebook,17.3,"Full HD ",1920x1080,Intel," Core i7 7500U ",2.70,8,"1TB HDD",AMD," Radeon R7 M445",Linux,2.83,46087
854,Lenovo,Ultrabook,14.0,"IPS Panel Full HD ",1920x1080,Intel," Core i7 7700HQ ",2.80,8,"256GB SSD",Nvidia," GeForce GT 940MX",Windows,1.96,101392
855,Asus,Notebook,15.6,"IPS Panel Full HD ",1920x1080,Intel," Core i7 7500U ",2.70,8,"256GB SSD",Nvidia," GeForce GTX 930MX",Windows,2.3,41931
856,Dell,Notebook,15.6,"Full HD ",1920x1080,Intel," Core i5 7200U ",2.50,8,"128GB SSD",Intel," HD Graphics 620",Windows,1.9,50350
857,Asus,Notebook,15.6,N/A,1366x768,Intel," Pentium Quad Core N4200 ",1.10,4,"1TB HDD",Intel," HD Graphics 505",Windows,2,23923
858,HP,"2 in 1 Convertible",13.3,"Full HD / Touchscreen ",1920x1080,Intel," Core i7 7600U ",2.80,8,"256GB SSD",Intel," HD Graphics 620",Windows,1.28,136344
859,Dell,Notebook,13.3,"Full HD / Touchscreen ",1920x1080,Intel," Core i5 6200U ",2.30,8,"1TB HDD",Intel," HD Graphics 520",Windows,1.62,34579
860,Lenovo,Notebook,15.6,"Full HD ",1920x1080,Intel," Core i3 6006U ",2.00,4,"1TB HDD",Intel," HD Graphics 520",N/A,2.2,24988
861,Lenovo,Notebook,15.6,"IPS Panel Full HD ",1920x1080,Intel," Core i5 7200U ",2.50,8,"1TB HDD",Intel," HD Graphics 620",Windows,2.3,45323
862,HP,Notebook,15.6,"Full HD ",1920x1080,Intel," Core i5 7300U ",2.60,8,"256GB SSD",AMD," Radeon R7 M465",Windows,1.84,71875
863,Toshiba,Notebook,13.3,"Full HD ",1920x1080,Intel," Core i5 7200U ",2.50,4,"128GB SSD",Intel," HD Graphics 620",Windows,1.05,68465
864,Lenovo,Gaming,15.6,"IPS Panel Full HD ",1920x1080,Intel," Core i5 7300HQ ",2.50,8,"1TB HDD",Nvidia," GeForce GTX 1050",N/A,2.5,54186
865,Dell,Ultrabook,13.3,"Quad HD+ / Touchscreen ",3200x1800,Intel," Core i7 7660U ",2.50,16,"512GB SSD",Intel," Iris Plus Graphics 640",Windows,1.29,119347
866,HP,Notebook,15.6,"Full HD ",1920x1080,Intel," Core i5 6200U ",2.30,4,"500GB HDD",Intel," HD Graphics 520",Windows,2.07,48485
867,Toshiba,Ultrabook,13.3,N/A,1366x768,Intel," Core i5 6200U ",2.30,8,"256GB SSD",Intel," HD Graphics 520",Windows,1.2,58342
869,Acer,Notebook,14.0,"IPS Panel Full HD ",1920x1080,Intel," Core i5 7200U ",2.50,8,"256GB SSD",Intel," HD Graphics 620",Windows,1.56,48059
870,Dell,Workstation,15.6,"Full HD ",1920x1080,Intel," Core i7 7700HQ ",2.80,8,"1TB HDD",Nvidia," Quadro M620",Windows,2.23,94732
871,Lenovo,Notebook,15.6,N/A,1366x768,Intel," Core i5 7200U ",2.50,4,"500GB HDD",Intel," HD Graphics 620",Windows,2.38,56210
872,Lenovo,Notebook,15.6,"Full HD ",1920x1080,Intel," Core i3 6006U 2",2.00,4,"1TB HDD",AMD," Radeon R5 M430",N/A,2.2,25521
873,Toshiba,Notebook,15.6,"IPS Panel Full HD ",1920x1080,Intel," Core i7 7500U ",2.70,8,"256GB SSD",Intel," HD Graphics 620",Windows,2.0,73953
874,Lenovo,Notebook,13.3,"IPS Panel Full HD ",1920x1080,Intel," Core i3 7100U ",2.40,4,"180GB SSD",Intel," HD Graphics 620",Windows,1.44,39161
875,Samsung,Ultrabook,15.0,"Full HD ",1920x1080,Intel," Core i7 7500U ",2.70,16,"256GB SSD",Nvidia," GeForce 940MX",Windows,1.23,98515
876,Dell,Ultrabook,12.5,"Full HD ",1920x1080,Intel," Core i7 7600U ",2.80,8,"256GB SSD",Intel," HD Graphics 620",Windows,1.6,90043
877,Asus,Notebook,15.6,N/A,1366x768,Intel," Pentium Quad Core N4200 ",1.10,4,"1TB HDD",Intel," HD Graphics 505",Linux,2,21258
878,Xiaomi,Ultrabook,13.3,"IPS Panel Full HD ",1920x1080,Intel," Core i5 6200U ",2.30,8,"256GB SSD",Nvidia," GeForce 940MX",Windows,1.28,49817
879,Dell,Notebook,15.6,"Full HD ",1920x1080,Intel," Core i5 7200U ",2.50,4,"128GB SSD +  1TB HDD",Nvidia," GeForce 940MX",Windows,2.18,48618
880,HP,Notebook,15.6,"Full HD ",1920x1080,Intel," Core i5 7200U ",2.50,4,"256GB SSD",Intel," HD Graphics 620",Windows,2.04,44702
881,HP,"2 in 1 Convertible",13.3,"Full HD / Touchscreen ",1920x1080,Intel," Core i5 7200U ",2.50,4,"256GB SSD",Intel," HD Graphics 620",Windows,1.28,90576
882,HP,"2 in 1 Convertible",15.6,"Touchscreen ",1366x768,Intel," Core i5 7200U ",2.50,4,"500GB HDD",Intel," HD Graphics 620",Windows,2.3,36486
883,Asus,Notebook,14.1,N/A,1366x768,Intel," Celeron Dual Core N3350 ",1.10,4,"32GB Flash Storage",Intel," HD Graphics 500",Windows,1.65,18541
884,Lenovo,Notebook,15.6,"IPS Panel Full HD ",1920x1080,Intel," Core i7 6500U ",2.50,8,"1TB HDD",Nvidia," GeForce 940MX",Windows,2.2,35644
885,Dell,Notebook,15.6,N/A,1366x768,Intel," Pentium Quad Core N3710 ",1.60,4,"500GB HDD",Intel," HD Graphics",Windows,2.2,19660
887,Dell,Notebook,15.6,N/A,1366x768,Intel," Core i3 6006U ",2.00,4,"1TB HDD",AMD," Radeon R5 M420X",Linux,2.18,24280
888,Asus,Gaming,17.3,"Full HD ",1920x1080,Intel," Core i5 7300HQ ",2.50,12,"128GB SSD +  1TB HDD",Nvidia," GeForce GTX 1050",Windows,2.2,72988
889,Acer,Netbook,11.6,"IPS Panel ",1366x768,Intel," Celeron Dual Core N3060 ",1.60,4,"32GB Flash Storage",Intel," HD Graphics 400",Other,1.25,15824
890,Lenovo,Notebook,17.3,N/A,1600x900,AMD," A4-Series 7210 ",2.20,4,"500GB HDD",AMD," Radeon R3",Windows,2.8,20193
891,HP,Notebook,14.0,"Full HD ",1920x1080,Intel," Core i5 7200U ",2.50,4,"128GB SSD",Intel," HD Graphics 620",Windows,1.95,67399
892,HP,"2 in 1 Convertible",13.3,"Quad HD+ / Touchscreen ",3200x1800,Intel," Core i7 7500U ",2.70,16,"256GB SSD",Intel," HD Graphics 620",Windows,1.42,74539
893,Samsung,Ultrabook,15.0,"Full HD ",1920x1080,Intel," Core i7 7500U ",2.70,8,"256GB SSD",Intel," HD Graphics 620",Windows,1.17,90523
895,MSI,Gaming,17.3,"IPS Panel 4K Ultra HD ",3840x2160,Intel," Core i7 6700HQ ",2.60,16,"512GB SSD +  2TB HDD",Nvidia," GeForce GTX 1060",Windows,2.43,141139
896,Toshiba,Notebook,13.3,"Full HD ",1920x1080,Intel," Core i5 7200U ",2.50,8,"256GB SSD",Intel," HD Graphics 620",Windows,1.05,78588
897,Dell,Gaming,15.6,"Full HD ",1920x1080,Intel," Core i7 7700HQ ",2.80,8,"1TB HDD",Nvidia," GeForce GTX 1050Ti",Linux,2.62,49497
898,HP,Notebook,15.6,"Full HD ",1920x1080,Intel," Core i7 7500U ",2.70,8,"1TB HDD",Nvidia," GeForce 930MX",Windows,2.04,47952
899,Dell,Notebook,15.6,N/A,1366x768,Intel," Core i3 6006U ",2.00,4,"1TB HDD",AMD," Radeon R5 M420X",Windows,2.18,32714
900,Dell,Notebook,15.6,"Full HD ",1920x1080,Intel," Core i5 7300U ",2.60,8,"500GB HDD",Intel," HD Graphics 620",Windows,1.9,49817
901,Dell,"2 in 1 Convertible",13.3,"Quad HD+ / Touchscreen ",3200x1800,Intel," Core i7 7Y75 ",1.30,8,"512GB SSD",Intel," HD Graphics 615",Windows,1.24,107258
902,Asus,Gaming,17.3,"IPS Panel Full HD ",1920x1080,Intel," Core i7 6820HK ",2.70,32,"256GB SSD +  256GB SSD",Nvidia," GeForce GTX 980M",Windows,3.58,68145
903,Dell,"2 in 1 Convertible",13.3,"Full HD / Touchscreen ",1920x1080,Intel," Core i7 7Y75 ",1.30,16,"256GB SSD",Intel," HD Graphics 615",Windows,1.22,87859
904,Lenovo,Ultrabook,14.0,"IPS Panel Full HD ",1920x1080,Intel," Core i7 7500U ",2.70,8,"256GB Flash Storage",Intel," HD Graphics 620",Windows,1.13,109171
905,Lenovo,Notebook,15.6,"IPS Panel Full HD ",1920x1080,Intel," Core i5 7200U ",2.50,8,"512GB SSD",Intel," HD Graphics 620",Windows,1.95,104588
906,LG,Ultrabook,15.6,"IPS Panel Full HD / Touchscreen ",1920x1080,Intel," Core i7 7500U ",2.70,16,"512GB SSD",Intel," HD Graphics 620",Windows,1.08,111835
907,HP,Netbook,12.5,"Full HD ",1920x1080,Intel," Core i7 7500U ",2.70,8,"512GB SSD",Intel," HD Graphics 620",Windows,1.26,79014
908,Acer,Notebook,15.6,"IPS Panel Full HD ",1920x1080,Intel," Celeron Dual Core 3205U ",1.50,4,"16GB Flash Storage",Intel," HD Graphics",Other,2.20,19128
909,Lenovo,Notebook,15.6,"IPS Panel Full HD ",1920x1080,Intel," Core i5 6300HQ ",2.30,8,"128GB SSD +  1TB HDD",Nvidia," GeForce GTX 960M",Windows,2.6,42038
910,LG,Ultrabook,14.0,"IPS Panel Full HD / Touchscreen ",1920x1080,Intel," Core i7 7500U ",2.70,8,"512GB SSD",Intel," HD Graphics 620",Windows,0.98,101179
911,Dell,Notebook,14.0,"Full HD ",1920x1080,Intel," Core i5 7440HQ ",2.80,8,"256GB SSD",Intel," HD Graphics 620",Windows,1.6,64202
912,HP,Ultrabook,12.5,"4K Ultra HD / Touchscreen ",3840x2160,Intel," Core M 6Y75 ",1.20,8,"240GB SSD",Intel," HD Graphics 515",Windows,1.09,165168
913,Lenovo,Notebook,15.6,"Full HD ",1920x1080,Intel," Core i7 7500U ",2.70,6,"256GB SSD",Nvidia," GeForce 940MX",Windows,2.2,42038
914,HP,Notebook,15.6,"Full HD ",1920x1080,Intel," Core i7 7500U ",2.70,8,"256GB SSD",Nvidia," GeForce 930MX",Windows,2.04,54292
915,Acer,Notebook,15.6,"Full HD ",1920x1080,Intel," Core i3 7100U ",2.40,4,"1TB HDD",Intel," HD Graphics 620",Windows,2.4,26587
916,Lenovo,Notebook,13.3,"Full HD ",1920x1080,Intel," Core i5 7200U ",2.50,4,"128GB SSD",Intel," HD Graphics 620",Windows,1.44,46940
917,HP,Notebook,13.3,"Full HD ",1920x1080,Intel," Core i5 7200U ",2.50,8,"256GB SSD",Intel," HD Graphics 620",Windows,1.49,51149
918,MSI,Gaming,17.3,"Full HD ",1920x1080,Intel," Core i7 7700HQ ",2.80,16,"256GB SSD +  1TB HDD",Nvidia," GeForce GTX 1050 Ti",Windows,2.7,85195
919,Dell,Gaming,15.6,"Full HD ",1920x1080,Intel," Core i7 7700HQ ",2.80,16,"128GB SSD +  1TB HDD",Nvidia," GeForce GTX 1050 Ti",Windows,2.6,71875
921,Dell,Notebook,15.6,N/A,1366x768,Intel," Core i5 7200U ",2.50,4,"1TB HDD",AMD," Radeon R5 M420",Windows,2.18,36496
922,HP,Ultrabook,15.6,"Full HD ",1920x1080,Intel," Core i7 6500U ",2.50,8,"256GB SSD",AMD," Radeon R7 M365X",Windows,1.84,69104
925,Lenovo,"2 in 1 Convertible",13.3,"IPS Panel Full HD / Touchscreen ",1920x1080,Intel," Core i5 7200U ",2.50,8,"512GB SSD",Intel," HD Graphics 620",Windows,1.37,97236
926,Dell,Notebook,15.6,N/A,1366x768,Intel," Core i5 6200U ",2.30,4,"500GB HDD",Intel," HD Graphics 520",Windows,1.95,38889
928,HP,Notebook,15.6,"Full HD ",1920x1080,Intel," Core i5 6200U ",2.30,8,"256GB SSD",Intel," HD Graphics 520",Windows,2.31,62071
929,Dell,Notebook,15.6,N/A,1366x768,Intel," Core i5 7200U ",2.50,4,"1TB HDD",Intel," HD Graphics 620",Windows,2.18,37725
930,HP,Notebook,14.0,N/A,1366x768,Intel," Core i5 6200U ",2.30,4,"500GB HDD",Intel," HD Graphics 520",Windows,1.95,61219
931,Lenovo,Notebook,15.6,N/A,1366x768,Intel," Pentium Quad Core N4200 ",1.10,4,"1TB HDD",Intel," HD Graphics 505",Windows,2.2,16464
932,HP,Ultrabook,12.5,"Full HD ",1920x1080,Intel," Core i5 6200U ",2.30,4,"500GB HDD",Intel," HD Graphics 520",Windows,1.26,84129
933,HP,Notebook,15.6,N/A,1366x768,Intel," Celeron Dual Core N3060 ",1.60,4,"1TB HDD",Intel," HD Graphics 400",N/A,1.86,15393
934,Lenovo,"2 in 1 Convertible",13.3,"IPS Panel Quad HD+ / Touchscreen ",3200x1800,Intel," Core i7 6560U ",2.20,16,"1TB SSD",Intel," Iris Graphics 540",Windows,1.3,95851
935,Toshiba,Notebook,14.0,"IPS Panel Full HD ",1920x1080,Intel," Core i5 6200U ",2.30,4,"128GB SSD",Intel," HD Graphics 520",Windows,1.47,58874
936,HP,Netbook,12.5,"Full HD ",1920x1080,Intel," Core i5 6200U ",2.30,8,"256GB SSD",Intel," HD Graphics 520",Windows,1.26,88924
937,Dell,Notebook,15.6,N/A,1366x768,Intel," Core i3 6006U ",2.00,4,"1TB HDD",Intel," HD Graphics 520",Windows,2.18,29762
938,MSI,Gaming,15.6,"Full HD ",1920x1080,Intel," Core i7 7700HQ ",2.80,8,"128GB SSD +  1TB HDD",Nvidia," GeForce GTX 1050",Windows,2.2,63883
940,Dell,Gaming,17.3,N/A,2560x1440,Intel," Core i7 6820HK ",2.70,16,"512GB SSD +  1TB HDD",Nvidia," GeForce GTX 1080",Windows,4.36,146946
941,HP,Gaming,17.3,"IPS Panel Full HD ",1920x1080,Intel," Core i5 6300HQ ",2.30,8,"128GB SSD +  1TB HDD",Nvidia," GeForce GTX 965M",Windows,2.75,74539
942,Asus,Notebook,17.3,N/A,1600x900,Intel," Pentium Quad Core N3710 ",1.60,4,"1TB HDD",Nvidia," GeForce 920MX",Windows,2.8,28238
943,Acer,Notebook,15.6,N/A,1366x768,Intel," Core i5 7200U ",2.50,4,"500GB HDD",Intel," HD Graphics 620",Windows,2.23,32980
944,Toshiba,Notebook,15.6,N/A,1366x768,Intel," Core i5 6200U ",2.30,8,"256GB SSD",Intel," HD Graphics 520",Windows,2.2,59620
945,Lenovo,"2 in 1 Convertible",11.3,"IPS Panel Full HD / Touchscreen ",1920x1080,Intel," Core M m7-6Y75 ",1.20,8,"256GB SSD",Intel," HD Graphics 515",Windows,1.1,69211
946,Lenovo,Gaming,15.6,"IPS Panel Full HD ",1920x1080,AMD," FX 8800P ",2.10,16,"512GB SSD +  1TB HDD",AMD," Radeon R9 M385",Windows,2.5,53227
947,Dell,Ultrabook,12.5,"Full HD / Touchscreen ",1920x1080,Intel," Core i5 7200U ",2.50,8,"256GB SSD",Intel," HD Graphics",Windows,1.36,78439
948,Lenovo,Notebook,15.6,"Full HD ",1920x1080,Intel," Core i7 7500U ",2.70,8,"1TB HDD",Nvidia," GeForce 920MX",N/A,2.2,36497
949,Dell,Notebook,17.3,N/A,1600x900,Intel," Core i3 6006U ",2.00,4,"1TB HDD",AMD," Radeon R7 M445",Windows,2.36,35112
950,Acer,Notebook,14.0,N/A,1366x768,Intel," Celeron Dual Core N3060 ",1.60,4,"32GB Flash Storage",Intel," HD Graphics 400",Other,1.68,18595
951,HP,Workstation,15.6,"IPS Panel Full HD ",1920x1080,Intel," Core i7 6820HQ ",2.70,8,"8GB SSD",Nvidia," Quadro M1000M",Windows,2.0,119827
952,Dell,Ultrabook,14.0,"Full HD ",1920x1080,Intel," Core i7 7600U ",2.80,8,"256GB SSD",Intel," HD Graphics 620",Windows,1.36,94572
953,Toshiba,Notebook,13.3,"Full HD ",1920x1080,Intel," Core i5 6200U ",2.30,8,"256GB SSD",Intel," HD Graphics 520",Windows,1.2,77789
954,Asus,"2 in 1 Convertible",12.5,"Full HD ",1920x1080,Intel," Core M M7-6Y75 ",1.20,8,"64GB Flash Storage",Intel," HD Graphics 515",Other,1.2,61752
955,Lenovo,Ultrabook,14.0,"IPS Panel Full HD ",1920x1080,Intel," Core i7 6600U ",2.60,8,"256GB SSD",Intel," HD Graphics 520",Windows,1.7,79333
956,Dell,Gaming,17.3,"IPS Panel 4K Ultra HD ",3840x2160,Intel," Core i7 7700HQ ",2.80,16,"512GB SSD +  1TB HDD",Nvidia," GeForce GTX 1070",Windows,4.36,168045
957,Dell,"2 in 1 Convertible",13.3,"Full HD / Touchscreen ",1920x1080,Intel," Core i5 7Y54 ",1.20,8,"256GB SSD",Intel," HD Graphics 615",Windows,1.24,101179
958,HP,"2 in 1 Convertible",11.6,"Touchscreen ",1366x768,Intel," Pentium Quad Core N4200 ",1.10,4,"256GB SSD",Intel," HD Graphics 505",Windows,1.45,41292
959,Dell,Ultrabook,13.3,"Quad HD+ ",3200x1800,Intel," Core i7 6500U ",2.50,8,"256GB SSD",Intel," HD Graphics 520",Windows,1.3,67559
960,Acer,"2 in 1 Convertible",11.6,"IPS Panel Touchscreen ",1366x768,Intel," Celeron Dual Core N3060 ",1.60,4,"32GB Flash Storage",Intel," HD Graphics 400",Other,1.25,20726
961,Toshiba,Notebook,13.3,"Full HD ",1920x1080,Intel," Core i5 6300U ",2.40,8,"256GB SSD",Intel," HD Graphics 520",Windows,1.2,81785
962,Lenovo,Ultrabook,12.5,"IPS Panel Full HD ",1920x1080,Intel," Core i5 7300U ",2.60,8,"256GB SSD",Intel," HD Graphics 620",Windows,1.36,93773
963,Acer,Notebook,15.6,"Full HD ",1920x1080,Intel," Core i5 7200U ",2.50,12,"128GB SSD +  1TB HDD",Nvidia," GeForce GTX 950M",Windows,2.4,53760
964,Toshiba,Ultrabook,12.5,"Full HD / Touchscreen ",1920x1080,Intel," Core i7 7500U ",2.70,8,"512GB SSD",Intel," HD Graphics 620",Windows,1.1,95371
965,HP,Notebook,15.6,N/A,1366x768,Intel," Core i5 7200U 0",2.50,8,"1TB HDD",Nvidia," GeForce 930MX",Windows,2.04,45102
966,Dell,Notebook,15.6,N/A,1366x768,Intel," Core i3 6006U ",2.00,4,"1TB HDD",AMD," Radeon R5 M430",Linux,2.25,24808
967,Dell,Notebook,15.6,N/A,1366x768,Intel," Core i5 7200U ",2.50,4,"500GB HDD",Intel," HD Graphics 620",Windows,1.9,43956
968,HP,Notebook,15.6,"Full HD ",1920x1080,Intel," Core i3 7100U ",2.40,4,"500GB HDD",Intel," HD Graphics 620",Windows,2.04,36497
969,Dell,Gaming,17.3,"IPS Panel Full HD ",1920x1080,Intel," Core i7 7700HQ ",2.80,32,"256GB SSD +  1TB HDD",Nvidia," GeForce GTX 1070",Windows,4.42,167779
970,Lenovo,Notebook,15.6,"Full HD ",1920x1080,Intel," Core i5 7200U ",2.50,6,"256GB SSD",Nvidia," GeForce 920MX",Windows,2.4,37030
971,Dell,"2 in 1 Convertible",13.3,"Quad HD+ / Touchscreen ",3200x1800,Intel," Core i7 7Y75 ",1.30,16,"512GB SSD",Intel," HD Graphics 615",Windows,1.22,101179
972,Dell,Ultrabook,14.0,"Touchscreen ",2560x1440,Intel," Core i7 6600U ",2.60,8,"256GB SSD",Intel," HD Graphics 520",Windows,1.5,104588
973,Dell,Gaming,17.3,"Full HD ",1920x1080,Intel," Core i7 6700HQ ",2.60,32,"256GB SSD +  1TB HDD",Nvidia," GeForce GTX 1070",Windows,4.42,149184
974,Toshiba,Notebook,14.0,"Full HD ",1920x1080,Intel," Core i5 6200U ",2.30,8,"256GB SSD",Intel," HD Graphics 520",Windows,1.95,62870
975,Asus,Gaming,17.3,"Full HD ",1920x1080,Intel," Core i7 7700HQ ",2.80,16,"256GB SSD +  1TB HDD",Nvidia," GeForce GTX 1060",Windows,2.73,109219
976,HP,Notebook,15.6,"IPS Panel Full HD ",1920x1080,Intel," Core i5 7200U 0",2.70,8,"128GB SSD +  1TB HDD",Nvidia," GeForce 930MX",Windows,2.04,52161
977,Lenovo,Notebook,14.0,N/A,1366x768,Intel," Core i5 6200U ",2.30,4,"508GB Hybrid",Intel," HD Graphics 520",Windows,1.70,53387
978,Asus,"2 in 1 Convertible",15.6,"4K Ultra HD / Touchscreen ",3840x2160,Intel," Core i7 7500U ",2.70,16,"512GB SSD +  2TB HDD",Nvidia," GeForce GTX 950M",Windows,2.3,95851
980,Asus,Gaming,17.3,"Full HD ",1920x1080,Intel," Core i7 7700HQ ",2.80,16,"256GB SSD +  1TB HDD",Nvidia," GeForce GTX 1050 Ti",Windows,2.99,93187
981,Dell,"2 in 1 Convertible",15.6,"IPS Panel Full HD / Touchscreen ",1920x1080,Intel," Core i7 7500U ",2.70,12,"512GB SSD",Intel," HD Graphics 620",Windows,2.19,69211
982,Toshiba,Notebook,13.3,"Full HD ",1920x1080,Intel," Core i5 6200U ",2.30,4,"128GB SSD",Intel," HD Graphics 520",Windows,1.2,63670
983,Lenovo,Notebook,15.6,"Full HD ",1920x1080,AMD," A12-Series 9720P ",3.60,6,"256GB SSD",AMD," Radeon 530",Windows,2.2,29251
984,Fujitsu,Notebook,15.6,N/A,1366x768,Intel," Core i5 6200U ",2.30,4,"256GB SSD",Intel," HD Graphics 520",Windows,2.3,34579
985,Toshiba,Notebook,14.0,N/A,1366x768,Intel," Core i5 6200U ",2.30,4,"500GB HDD",Intel," HD Graphics 520",Windows,1.75,48751
986,Dell,Notebook,15.6,N/A,1366x768,Intel," Core i5 7200U ",2.50,4,"500GB HDD",AMD," Radeon R5 M430",Windows,2.25,31915
987,HP,Notebook,15.6,"Full HD ",1920x1080,Intel," Core i5 7200U ",2.50,8,"1TB HDD",Intel," HD Graphics 620",Windows,2.04,42944
988,Lenovo,Gaming,15.6,"IPS Panel Full HD ",1920x1080,Intel," Core i7 7700HQ ",2.80,8,"128GB SSD +  1TB HDD",Nvidia," GeForce GTX 1060",Windows,2.5,63350
989,Dell,Notebook,15.6,N/A,1366x768,Intel," Core i7 7500U ",2.70,8,"1TB HDD",AMD," Radeon R7 M445",Windows,2.36,39907
990,Dell,Notebook,14.0,"Full HD ",1920x1080,Intel," Core i5 7200U ",2.50,8,"128GB SSD",Intel," HD Graphics 620 ",Windows,1.6,59620
991,HP,Netbook,12.5,"Full HD ",1920x1080,Intel," Core M 6Y75 ",1.20,8,"512GB SSD",Intel," HD Graphics 515",Windows,0.97,101658
992,HP,Notebook,15.6,"Full HD ",1920x1080,Intel," Core i3 6006U 2",2.00,4,"128GB SSD +  1TB HDD",AMD," Radeon 520",Windows,2.1,26587
993,Lenovo,Notebook,15.6,N/A,1366x768,Intel," Celeron Dual Core N3350 ",1.10,4,"128GB SSD",Intel," HD Graphics 500",N/A,1.9,14419
994,Lenovo,Notebook,15.6,"Full HD ",1920x1080,Intel," Core i5 6200U ",2.30,8,"256GB SSD",Intel," HD Graphics 520",Windows,2.3,71875
996,Asus,Notebook,13.3,"Quad HD+ ",3200x1800,Intel," Core i5 7200U ",2.50,8,"256GB SSD",Intel," HD Graphics 620",Windows,1.4,61272
997,HP,Ultrabook,13.3,"IPS Panel Full HD / Touchscreen ",1920x1080,Intel," Core i7 7500U ",2.70,8,"256GB SSD",Intel," HD Graphics 620",Windows,1.11,71875
998,Acer,Notebook,15.6,N/A,1366x768,Intel," Pentium Quad Core N4200 ",1.10,4,"500GB HDD",Intel," HD Graphics 505",Windows,2.4,20246
999,Asus,Gaming,15.6,"Full HD ",1920x1080,Intel," Core i7 7700HQ ",2.80,16,"256GB SSD +  1TB HDD",Nvidia," GeForce GTX 1050 Ti",Windows,2.5,95851
1000,HP,Ultrabook,14.0,"Full HD ",1920x1080,Intel," Core i7 7500U ",2.70,8,"512GB SSD",Intel," HD Graphics 620",Windows,1.48,111302
1001,Acer,Gaming,15.6,"IPS Panel Full HD ",1920x1080,Intel," Core i7 7700HQ ",2.80,8,"128GB SSD +  1TB HDD",Nvidia," GeForce GTX 1050",Windows,2.7,67133
1002,HP,Notebook,13.3,"IPS Panel Full HD ",1920x1080,Intel," Core i5 7200U ",2.50,8,"256GB SSD",Intel," HD Graphics 620",Windows,1.34,63350
1003,Dell,Notebook,15.6,N/A,1366x768,Intel," Core i3 7100U ",2.40,4,"128GB SSD",Intel," HD Graphics 620",Windows,2.18,29144
1004,HP,Notebook,14.0,N/A,1366x768,Intel," Core i5 7200U ",2.50,4,"500GB HDD",Intel," HD Graphics 620",Windows,1.64,41505
1005,Toshiba,Notebook,13.3,"Full HD ",1920x1080,Intel," Core i5 6200U ",2.30,4,"128GB SSD",Intel," HD Graphics 520",Windows,1.2,63670
1006,HP,Notebook,14.0,N/A,1366x768,Intel," Core i5 6300U ",2.40,4,"256GB SSD",Intel," HD Graphics 520",Windows,1.48,58607
1007,HP,Notebook,14.0,"Full HD ",1920x1080,Intel," Core i5 7200U ",2.50,4,"256GB SSD",Intel," HD Graphics 620",Windows,1.95,64202
1008,HP,Ultrabook,14.0,"Full HD ",1920x1080,Intel," Core i7 6600U ",2.60,8,"256GB SSD",Intel," HD Graphics 520",Windows,1.43,77203
1009,HP,Notebook,14.0,"Full HD ",1920x1080,Intel," Core i5 7200U ",2.50,8,"256GB SSD",Nvidia," GeForce 930MX",Windows,1.64,55905
1010,HP,Notebook,14.0,N/A,1366x768,Intel," Core i3 7100U ",2.40,4,"500GB HDD",Intel," HD Graphics 620",Windows,1.64,36444
1011,Dell,Gaming,15.6,"Full HD ",1920x1080,Intel," Core i5 7300HQ ",2.50,8,"1.0TB Hybrid",Nvidia," GeForce GTX 1050",Windows,2.65,50563
1012,HP,Ultrabook,12.5,"Full HD ",1920x1080,Intel," Core i5 7200U ",2.50,4,"500GB HDD",Intel," HD Graphics 620",Windows,1.26,81998
1013,HP,Notebook,14.0,"Full HD ",1920x1080,Intel," Core i5 7200U ",2.50,4,"256GB SSD",Intel," HD Graphics 620",Windows,1.48,84715
1014,HP,Ultrabook,14.0,"Full HD ",1920x1080,Intel," Core i7 6500U ",2.50,8,"256GB SSD",Intel," HD Graphics 520",Windows,1.54,100551
1015,HP,Notebook,13.3,N/A,1366x768,Intel," Core i3 7100U ",2.40,4,"500GB HDD",Intel," HD Graphics 620",Windows,1.49,42624
1016,Toshiba,Notebook,13.3,N/A,1366x768,Intel," Core i5 6200U ",2.30,8,"256GB SSD",Intel," HD Graphics 520",Windows,1.5,64469
